date,time,trade_type,entry_price,exit_price,direction,contracts,realized_pl,bars_held,line_hit,blocked,day_type,session_date
2025-04-21,10:33:00,SESSION_EXIT,38536.0,38536.0,short,0,-8.0,1,,False,TREND,2025-04-21
2025-04-22,10:06:00,TREND_LONG,38971.0,38971.0,long,2,0.0,0,,False,TREND,2025-04-22
2025-04-22,10:21:00,PARTIAL_TP,39023.0,39023.0,long,1,52.0,15,,False,TREND,2025-04-22
2025-04-22,10:30:00,SESSION_EXIT,38990.0,38990.0,long,0,19.0,24,,False,TREND,2025-04-22
2025-04-23,11:28:00,TREND_SHORT,40008.0,40008.0,short,2,0.0,0,,False,TREND,2025-04-23
2025-04-23,11:29:00,SESSION_EXIT,40055.0,40055.0,short,0,-94.0,1,,False,TREND,2025-04-23
2025-04-24,09:51:00,TREND_LONG,39739.0,39739.0,long,2,0.0,0,,False,TREND,2025-04-24
2025-04-24,09:58:00,PARTIAL_TP,39793.0,39793.0,long,1,54.0,7,,False,TREND,2025-04-24
2025-04-24,12:06:00,SESSION_EXIT,40032.0,40032.0,long,0,293.0,135,,False,CHOP,2025-04-24
2025-04-25,09:46:00,TREND_SHORT,40112.0,40112.0,short,2,0.0,0,,False,TREND,2025-04-25
2025-04-25,09:52:00,PARTIAL_TP,40056.0,40056.0,short,1,56.0,6,,False,TREND,2025-04-25
2025-04-25,11:06:00,SESSION_EXIT,40063.0,40063.0,short,0,49.0,80,,False,TREND,2025-04-25
2025-04-28,10:00:00,TREND_SHORT,40336.0,40336.0,short,2,0.0,0,,False,TREND,2025-04-28
2025-04-28,10:04:00,EXIT_FLAT,40410.0,40410.0,short,0,-148.0,4,,False,TREND,2025-04-28
2025-04-28,10:52:00,CHOP_SELL,40413.0,40413.0,short,2,0.0,0,,False,CHOP,2025-04-28
2025-04-28,10:53:00,SESSION_EXIT,40382.0,40382.0,short,0,62.0,1,,False,TREND,2025-04-28
2025-04-29,09:50:00,TREND_LONG,40557.0,40557.0,long,2,0.0,0,,False,TREND,2025-04-29
2025-04-29,09:59:00,EXIT_FLAT,40494.0,40494.0,long,0,-126.0,9,,False,TREND,2025-04-29
2025-04-29,10:06:00,TREND_LONG,40601.0,40601.0,long,2,0.0,0,,False,TREND,2025-04-29
2025-04-29,10:11:00,EXIT_FLAT,40525.0,40525.0,long,0,-152.0,5,,False,TREND,2025-04-29
2025-04-29,10:27:00,TREND_SHORT,40368.0,40368.0,short,2,0.0,0,,False,TREND,2025-04-29
2025-04-29,10:30:00,SESSION_EXIT,40390.0,40390.0,short,0,-44.0,3,,False,TREND,2025-04-29
2025-04-30,09:53:00,TREND_SHORT,39955.0,39955.0,short,2,0.0,0,,False,TREND,2025-04-30
2025-04-30,09:56:00,PARTIAL_TP,39898.0,39898.0,short,1,57.0,3,,False,TREND,2025-04-30
2025-04-30,10:10:00,EXIT_FLAT,40015.0,40015.0,short,0,-60.0,17,,False,TREND,2025-04-30
2025-04-30,11:12:00,TREND_LONG,40375.0,40375.0,long,2,0.0,0,,False,TREND,2025-04-30
2025-04-30,11:13:00,SESSION_EXIT,40387.0,40387.0,long,0,24.0,1,,False,TREND,2025-04-30
2025-05-01,09:51:00,TREND_LONG,41053.0,41053.0,long,2,0.0,0,,False,TREND,2025-05-01
2025-05-01,09:58:00,EXIT_FLAT,40972.0,40972.0,long,0,-162.0,7,,False,TREND,2025-05-01
2025-05-01,10:06:00,TREND_SHORT,41042.0,41042.0,short,2,0.0,0,,False,TREND,2025-05-01
2025-05-01,10:10:00,PARTIAL_TP,40984.0,40984.0,short,1,58.0,4,,False,TREND,2025-05-01
2025-05-01,10:23:00,EXIT_FLAT,41103.0,41103.0,short,0,-61.0,17,,False,TREND,2025-05-01
2025-05-01,10:55:00,TREND_LONG,41137.0,41137.0,long,2,0.0,0,,False,TREND,2025-05-01
2025-05-01,10:56:00,SESSION_EXIT,41143.0,41143.0,long,0,12.0,1,,False,TREND,2025-05-01
2025-05-02,09:47:00,TREND_SHORT,41256.0,41256.0,short,2,0.0,0,,False,TREND,2025-05-02
2025-05-02,09:51:00,PARTIAL_TP,41182.0,41182.0,short,1,74.0,4,,False,TREND,2025-05-02
2025-05-02,10:16:00,EXIT_FLAT,41329.0,41329.0,short,0,-73.0,29,,False,TREND,2025-05-02
2025-05-02,10:22:00,CHOP_BUY,41283.0,41283.0,long,2,0.0,0,,False,CHOP,2025-05-02
2025-05-02,10:26:00,PARTIAL_TP,41349.0,41349.0,long,1,66.0,4,,False,TREND,2025-05-02
2025-05-02,10:31:00,SESSION_EXIT,41311.0,41311.0,long,0,28.0,9,,False,TREND,2025-05-02
2025-05-05,09:57:00,TREND_LONG,41280.0,41280.0,long,2,0.0,0,,False,TREND,2025-05-05
2025-05-05,10:01:00,PARTIAL_TP,41355.0,41355.0,long,1,75.0,4,,False,TREND,2025-05-05
2025-05-05,10:28:00,CHOP_TP,41338.0,41338.0,long,0,58.0,31,,False,CHOP,2025-05-05
2025-05-05,10:37:00,CHOP_SELL,41379.0,41379.0,short,2,0.0,0,,False,CHOP,2025-05-05
2025-05-05,10:38:00,SESSION_EXIT,41398.0,41398.0,short,0,-38.0,1,,False,TREND,2025-05-05
2025-05-06,09:49:00,TREND_SHORT,40908.0,40908.0,short,2,0.0,0,,False,TREND,2025-05-06
2025-05-06,10:04:00,EXIT_FLAT,40971.0,40971.0,short,0,-126.0,15,,False,TREND,2025-05-06
2025-05-06,10:12:00,TREND_LONG,41056.0,41056.0,long,2,0.0,0,,False,TREND,2025-05-06
2025-05-06,10:19:00,PARTIAL_TP,41112.0,41112.0,long,1,56.0,7,,False,TREND,2025-05-06
2025-05-06,11:44:00,SESSION_EXIT,41104.0,41104.0,long,0,48.0,92,,False,TREND,2025-05-06
2025-05-07,09:44:00,TREND_LONG,41163.0,41163.0,long,2,0.0,0,,False,TREND,2025-05-07
2025-05-07,09:49:00,EXIT_FLAT,41078.0,41078.0,long,0,-170.0,5,,False,TREND,2025-05-07
2025-05-07,09:56:00,CHOP_BUY,41141.0,41141.0,long,2,0.0,0,,False,CHOP,2025-05-07
2025-05-07,10:08:00,CHOP_TP,41159.0,41159.0,long,0,36.0,12,,False,CHOP,2025-05-07
2025-05-07,10:54:00,TREND_SHORT,41043.0,41043.0,short,2,0.0,0,,False,TREND,2025-05-07
2025-05-07,10:55:00,SESSION_EXIT,41037.0,41037.0,short,0,12.0,1,,False,TREND,2025-05-07
2025-05-08,09:45:00,CHOP_SELL,41408.0,41408.0,short,2,0.0,0,,False,CHOP,2025-05-08
2025-05-08,09:49:00,PARTIAL_TP,41353.0,41353.0,short,1,55.0,4,,False,TREND,2025-05-08
2025-05-08,10:30:00,SESSION_EXIT,41437.0,41437.0,short,0,-29.0,45,,False,TREND,2025-05-08
2025-05-09,09:44:00,TREND_SHORT,41494.0,41494.0,short,2,0.0,0,,False,TREND,2025-05-09
2025-05-09,10:08:00,EXIT_FLAT,41570.0,41570.0,short,0,-152.0,24,,False,TREND,2025-05-09
2025-05-09,10:20:00,TREND_SHORT,41460.0,41460.0,short,2,0.0,0,,False,TREND,2025-05-09
2025-05-09,10:26:00,PARTIAL_TP,41403.0,41403.0,short,1,57.0,6,,False,TREND,2025-05-09
2025-05-09,11:21:00,SESSION_EXIT,41332.0,41332.0,short,0,128.0,61,,False,CHOP,2025-05-09
2025-05-12,10:26:00,TREND_SHORT,42284.0,42284.0,short,2,0.0,0,,False,TREND,2025-05-12
2025-05-12,10:30:00,PARTIAL_TP,42228.0,42228.0,short,1,56.0,4,,False,TREND,2025-05-12
2025-05-12,10:32:00,SESSION_EXIT,42247.0,42247.0,short,0,37.0,6,,False,TREND,2025-05-12
2025-05-13,10:13:00,TREND_LONG,42394.0,42394.0,long,2,0.0,0,,False,TREND,2025-05-13
2025-05-13,10:17:00,PARTIAL_TP,42460.0,42460.0,long,1,66.0,4,,False,TREND,2025-05-13
2025-05-13,10:30:00,SESSION_EXIT,42375.0,42375.0,long,0,-19.0,17,,False,TREND,2025-05-13
2025-05-14,09:47:00,TREND_SHORT,42237.0,42237.0,short,2,0.0,0,,False,TREND,2025-05-14
2025-05-14,10:08:00,EXIT_FLAT,42298.0,42298.0,short,0,-122.0,21,,False,TREND,2025-05-14
2025-05-14,10:30:00,CHOP_SELL,42307.0,42307.0,short,2,0.0,0,,False,CHOP,2025-05-14
2025-05-14,10:31:00,SESSION_EXIT,42316.0,42316.0,short,0,-18.0,1,,False,TREND,2025-05-14
2025-05-15,10:01:00,TREND_LONG,42050.0,42050.0,long,2,0.0,0,,False,TREND,2025-05-15
2025-05-15,10:13:00,EXIT_FLAT,41989.0,41989.0,long,0,-122.0,12,,False,TREND,2025-05-15
2025-05-15,10:59:00,TREND_LONG,42063.0,42063.0,long,2,0.0,0,,False,TREND,2025-05-15
2025-05-15,11:00:00,SESSION_EXIT,42070.0,42070.0,long,0,14.0,1,,False,TREND,2025-05-15
2025-05-16,09:59:00,TREND_LONG,42460.0,42460.0,long,2,0.0,0,,False,TREND,2025-05-16
2025-05-16,10:30:00,SESSION_EXIT,42436.0,42436.0,long,0,-48.0,31,,False,TREND,2025-05-16
2025-05-19,09:47:00,TREND_LONG,42634.0,42634.0,long,2,0.0,0,,False,TREND,2025-05-19
2025-05-19,09:56:00,PARTIAL_TP,42685.0,42685.0,long,1,51.0,9,,False,TREND,2025-05-19
2025-05-19,10:33:00,SESSION_EXIT,42711.0,42711.0,long,0,77.0,46,,False,CHOP,2025-05-19
2025-05-20,09:43:00,TREND_SHORT,42784.0,42784.0,short,2,0.0,0,,False,TREND,2025-05-20
2025-05-20,10:05:00,EXIT_FLAT,42846.0,42846.0,short,0,-124.0,22,,False,TREND,2025-05-20
2025-05-20,10:19:00,CHOP_BUY,42785.0,42785.0,long,2,0.0,0,,False,CHOP,2025-05-20
2025-05-20,10:30:00,SESSION_EXIT,42785.0,42785.0,long,0,0.0,11,,False,TREND,2025-05-20
2025-05-21,09:54:00,TREND_LONG,42472.0,42472.0,long,2,0.0,0,,False,TREND,2025-05-21
2025-05-21,10:25:00,EXIT_FLAT,42411.0,42411.0,long,0,-122.0,31,,False,TREND,2025-05-21
2025-05-21,10:33:00,TREND_SHORT,42350.0,42350.0,short,2,0.0,0,,False,TREND,2025-05-21
2025-05-21,10:34:00,SESSION_EXIT,42349.0,42349.0,short,0,2.0,1,,False,TREND,2025-05-21
2025-05-22,09:53:00,TREND_LONG,41964.0,41964.0,long,2,0.0,0,,False,TREND,2025-05-22
2025-05-22,10:24:00,EXIT_FLAT,41874.0,41874.0,long,0,-180.0,31,,False,TREND,2025-05-22
2025-05-22,10:37:00,TREND_SHORT,41837.0,41837.0,short,2,0.0,0,,False,TREND,2025-05-22
2025-05-22,10:38:00,SESSION_EXIT,41828.0,41828.0,short,0,18.0,1,,False,TREND,2025-05-22
2025-05-23,09:42:00,CHOP_SELL,41537.0,41537.0,short,2,0.0,0,,False,CHOP,2025-05-23
2025-05-23,10:02:00,EXIT_FLAT,41601.0,41601.0,short,0,-128.0,20,,False,TREND,2025-05-23
2025-05-23,10:04:00,TREND_LONG,41639.0,41639.0,long,2,0.0,0,,False,TREND,2025-05-23
2025-05-23,10:19:00,EXIT_FLAT,41576.0,41576.0,long,0,-126.0,15,,False,TREND,2025-05-23
2025-05-23,10:32:00,CHOP_SELL,41632.0,41632.0,short,2,0.0,0,,False,CHOP,2025-05-23
2025-05-23,10:33:00,SESSION_EXIT,41651.0,41651.0,short,0,-38.0,1,,False,TREND,2025-05-23
2025-05-26,09:42:00,TREND_LONG,42162.0,42162.0,long,2,0.0,0,,False,TREND,2025-05-26
2025-05-26,10:03:00,EXIT_FLAT,42096.0,42096.0,long,0,-132.0,21,,False,TREND,2025-05-26
2025-05-26,10:05:00,TREND_SHORT,42088.0,42088.0,short,2,0.0,0,,False,TREND,2025-05-26
2025-05-26,10:30:00,SESSION_EXIT,42074.0,42074.0,short,0,28.0,25,,False,TREND,2025-05-26
2025-05-27,10:19:00,TREND_LONG,42116.0,42116.0,long,2,0.0,0,,False,TREND,2025-05-27
2025-05-27,10:30:00,SESSION_EXIT,42158.0,42158.0,long,0,84.0,11,,False,TREND,2025-05-27
2025-05-28,09:53:00,TREND_SHORT,42393.0,42393.0,short,2,0.0,0,,False,TREND,2025-05-28
2025-05-28,10:30:00,SESSION_EXIT,42358.0,42358.0,short,0,70.0,37,,False,TREND,2025-05-28
2025-05-29,09:54:00,TREND_LONG,42290.0,42290.0,long,2,0.0,0,,False,TREND,2025-05-29
2025-05-29,09:56:00,EXIT_FLAT,42211.0,42211.0,long,0,-158.0,2,,False,TREND,2025-05-29
2025-05-29,10:07:00,TREND_SHORT,42134.0,42134.0,short,2,0.0,0,,False,TREND,2025-05-29
2025-05-29,10:15:00,EXIT_FLAT,42211.0,42211.0,short,0,-154.0,8,,False,TREND,2025-05-29
2025-05-29,11:33:00,TREND_SHORT,42102.0,42102.0,short,2,0.0,0,,False,TREND,2025-05-29
2025-05-29,11:34:00,SESSION_EXIT,42105.0,42105.0,short,0,-6.0,1,,False,TREND,2025-05-29
2025-05-30,09:45:00,TREND_LONG,42253.0,42253.0,long,2,0.0,0,,False,TREND,2025-05-30
2025-05-30,09:49:00,EXIT_FLAT,42188.0,42188.0,long,0,-130.0,4,,False,TREND,2025-05-30
2025-05-30,10:01:00,TREND_LONG,42266.0,42266.0,long,2,0.0,0,,False,TREND,2025-05-30
2025-05-30,10:12:00,PARTIAL_TP,42329.0,42329.0,long,1,63.0,11,,False,TREND,2025-05-30
2025-05-30,10:26:00,CHOP_TP,42305.0,42305.0,long,0,39.0,25,,False,CHOP,2025-05-30
2025-05-30,10:36:00,CHOP_BUY,42315.0,42315.0,long,2,0.0,0,,False,CHOP,2025-05-30
2025-05-30,10:37:00,SESSION_EXIT,42331.0,42331.0,long,0,32.0,1,,False,TREND,2025-05-30
2025-06-02,09:50:00,TREND_SHORT,42099.0,42099.0,short,2,0.0,0,,False,TREND,2025-06-02
2025-06-02,09:52:00,PARTIAL_TP,42032.0,42032.0,short,1,67.0,2,,False,TREND,2025-06-02
2025-06-02,10:30:00,SESSION_EXIT,42116.0,42116.0,short,0,-17.0,40,,False,TREND,2025-06-02
2025-06-03,09:58:00,TREND_SHORT,42301.0,42301.0,short,2,0.0,0,,False,TREND,2025-06-03
2025-06-03,10:26:00,EXIT_FLAT,42367.0,42367.0,short,0,-132.0,28,,False,TREND,2025-06-03
2025-06-03,10:57:00,CHOP_BUY,42415.0,42415.0,long,2,0.0,0,,False,CHOP,2025-06-03
2025-06-03,10:58:00,SESSION_EXIT,42417.0,42417.0,long,0,4.0,1,,False,CHOP,2025-06-03
2025-06-04,15:40:00,TREND_SHORT,42536.0,42536.0,short,2,0.0,0,,False,TREND,2025-06-04
2025-06-04,15:41:00,SESSION_EXIT,42547.0,42547.0,short,0,-22.0,1,,False,TREND,2025-06-04
2025-06-05,09:45:00,TREND_SHORT,42391.0,42391.0,short,2,0.0,0,,False,TREND,2025-06-05
2025-06-05,09:56:00,PARTIAL_TP,42332.0,42332.0,short,1,59.0,11,,False,TREND,2025-06-05
2025-06-05,10:29:00,EXIT_FLAT,42452.0,42452.0,short,0,-61.0,44,,False,TREND,2025-06-05
2025-06-05,11:11:00,CHOP_BUY,42558.0,42558.0,long,2,0.0,0,,False,CHOP,2025-06-05
2025-06-05,11:12:00,SESSION_EXIT,42555.0,42555.0,long,0,-6.0,1,,False,TREND,2025-06-05
2025-06-06,09:44:00,TREND_LONG,42957.0,42957.0,long,2,0.0,0,,False,TREND,2025-06-06
2025-06-06,09:51:00,EXIT_FLAT,42883.0,42883.0,long,0,-148.0,7,,False,TREND,2025-06-06
2025-06-06,10:06:00,CHOP_BUY,42915.0,42915.0,long,2,0.0,0,,False,CHOP,2025-06-06
2025-06-06,10:30:00,SESSION_EXIT,42861.0,42861.0,long,0,-108.0,24,,False,TREND,2025-06-06
2025-06-09,10:03:00,TREND_SHORT,42662.0,42662.0,short,2,0.0,0,,False,TREND,2025-06-09
2025-06-09,10:30:00,SESSION_EXIT,42701.0,42701.0,short,0,-78.0,27,,False,TREND,2025-06-09
2025-06-10,09:46:00,TREND_SHORT,42769.0,42769.0,short,2,0.0,0,,False,TREND,2025-06-10
2025-06-10,10:30:00,SESSION_EXIT,42809.0,42809.0,short,0,-80.0,44,,False,TREND,2025-06-10
2025-06-11,09:52:00,TREND_LONG,42946.0,42946.0,long,2,0.0,0,,False,TREND,2025-06-11
2025-06-11,10:16:00,PARTIAL_TP,42998.0,42998.0,long,1,52.0,24,,False,TREND,2025-06-11
2025-06-11,10:43:00,SESSION_EXIT,43029.0,43029.0,long,0,83.0,51,,False,CHOP,2025-06-11
2025-06-12,10:03:00,TREND_LONG,42778.0,42778.0,long,2,0.0,0,,False,TREND,2025-06-12
2025-06-12,10:17:00,PARTIAL_TP,42860.0,42860.0,long,1,82.0,14,,False,TREND,2025-06-12
2025-06-12,10:47:00,SESSION_EXIT,42930.0,42930.0,long,0,152.0,44,,False,CHOP,2025-06-12
2025-06-13,09:47:00,TREND_SHORT,42445.0,42445.0,short,2,0.0,0,,False,TREND,2025-06-13
2025-06-13,09:54:00,PARTIAL_TP,42386.0,42386.0,short,1,59.0,7,,False,TREND,2025-06-13
2025-06-13,10:17:00,CHOP_TP,42359.0,42359.0,short,0,86.0,30,,False,CHOP,2025-06-13
2025-06-13,10:28:00,TREND_SHORT,42283.0,42283.0,short,2,0.0,0,,False,TREND,2025-06-13
2025-06-13,10:30:00,SESSION_EXIT,42272.0,42272.0,short,0,22.0,2,,False,TREND,2025-06-13
2025-06-16,09:45:00,TREND_LONG,42557.0,42557.0,long,2,0.0,0,,False,TREND,2025-06-16
2025-06-16,09:53:00,PARTIAL_TP,42614.0,42614.0,long,1,57.0,8,,False,TREND,2025-06-16
2025-06-16,10:38:00,SESSION_EXIT,42686.0,42686.0,long,0,129.0,53,,False,CHOP,2025-06-16
2025-06-17,10:00:00,TREND_LONG,42441.0,42441.0,long,2,0.0,0,,False,TREND,2025-06-17
2025-06-17,10:12:00,PARTIAL_TP,42493.0,42493.0,long,1,52.0,12,,False,TREND,2025-06-17
2025-06-17,10:35:00,SESSION_EXIT,42480.0,42480.0,long,0,39.0,35,,False,CHOP,2025-06-17
2025-06-18,09:48:00,TREND_LONG,42299.0,42299.0,long,2,0.0,0,,False,TREND,2025-06-18
2025-06-18,09:58:00,PARTIAL_TP,42349.0,42349.0,long,1,50.0,10,,False,TREND,2025-06-18
2025-06-18,11:01:00,SESSION_EXIT,42490.0,42490.0,long,0,191.0,73,,False,CHOP,2025-06-18
2025-06-19,09:43:00,TREND_SHORT,41861.0,41861.0,short,2,0.0,0,,False,TREND,2025-06-19
2025-06-19,09:48:00,PARTIAL_TP,41769.0,41769.0,short,1,92.0,5,,False,TREND,2025-06-19
2025-06-19,10:18:00,CHOP_TP,41849.0,41849.0,short,0,12.0,35,,False,CHOP,2025-06-19
2025-06-19,10:20:00,CHOP_BUY,41853.0,41853.0,long,2,0.0,0,,False,CHOP,2025-06-19
2025-06-19,10:30:00,SESSION_EXIT,41861.0,41861.0,long,0,16.0,10,,False,TREND,2025-06-19
2025-06-23,09:47:00,TREND_LONG,42592.0,42592.0,long,2,0.0,0,,False,TREND,2025-06-23
2025-06-23,09:55:00,PARTIAL_TP,42644.0,42644.0,long,1,52.0,8,,False,TREND,2025-06-23
2025-06-23,10:37:00,SESSION_EXIT,42632.0,42632.0,long,0,40.0,50,,False,TREND,2025-06-23
2025-06-24,09:56:00,TREND_SHORT,43177.0,43177.0,short,2,0.0,0,,False,TREND,2025-06-24
2025-06-24,10:07:00,CHOP_TP,43155.0,43155.0,short,0,44.0,11,,False,CHOP,2025-06-24
2025-06-24,10:08:00,TREND_SHORT,43124.0,43124.0,short,2,0.0,0,,False,TREND,2025-06-24
2025-06-24,10:20:00,EXIT_FLAT,43193.0,43193.0,short,0,-138.0,12,,False,TREND,2025-06-24
2025-06-24,10:41:00,CHOP_BUY,43247.0,43247.0,long,2,0.0,0,,False,CHOP,2025-06-24
2025-06-24,10:42:00,SESSION_EXIT,43264.0,43264.0,long,0,34.0,1,,False,TREND,2025-06-24
2025-06-25,09:49:00,TREND_SHORT,43340.0,43340.0,short,2,0.0,0,,False,TREND,2025-06-25
2025-06-25,10:30:00,SESSION_EXIT,43324.0,43324.0,short,0,32.0,41,,False,TREND,2025-06-25
2025-06-26,10:31:00,TREND_LONG,43575.0,43575.0,long,2,0.0,0,,False,TREND,2025-06-26
2025-06-26,10:32:00,SESSION_EXIT,43574.0,43574.0,long,0,-2.0,1,,False,TREND,2025-06-26
2025-06-27,09:53:00,TREND_LONG,43940.0,43940.0,long,2,0.0,0,,False,TREND,2025-06-27
2025-06-27,10:00:00,PARTIAL_TP,43995.0,43995.0,long,1,55.0,7,,False,TREND,2025-06-27
2025-06-27,12:42:00,SESSION_EXIT,44264.0,44264.0,long,0,324.0,169,,False,CHOP,2025-06-27
2025-06-30,10:05:00,TREND_SHORT,44263.0,44263.0,short,2,0.0,0,,False,TREND,2025-06-30
2025-06-30,10:30:00,SESSION_EXIT,44276.0,44276.0,short,0,-26.0,25,,False,TREND,2025-06-30
2025-07-01,10:13:00,TREND_LONG,44568.0,44568.0,long,2,0.0,0,,False,TREND,2025-07-01
2025-07-01,10:26:00,PARTIAL_TP,44628.0,44628.0,long,1,60.0,13,,False,TREND,2025-07-01
2025-07-01,10:39:00,SESSION_EXIT,44658.0,44658.0,long,0,90.0,26,,False,CHOP,2025-07-01
2025-07-02,09:53:00,CHOP_SELL,44692.0,44692.0,short,2,0.0,0,,False,CHOP,2025-07-02
2025-07-02,10:21:00,CHOP_TP,44676.0,44676.0,short,0,32.0,28,,False,CHOP,2025-07-02
2025-07-02,11:25:00,TREND_LONG,44809.0,44809.0,long,2,0.0,0,,False,TREND,2025-07-02
2025-07-02,11:26:00,SESSION_EXIT,44819.0,44819.0,long,0,20.0,1,,False,TREND,2025-07-02
2025-07-03,09:42:00,TREND_LONG,44989.0,44989.0,long,2,0.0,0,,False,TREND,2025-07-03
2025-07-03,09:54:00,PARTIAL_TP,45042.0,45042.0,long,1,53.0,12,,False,TREND,2025-07-03
2025-07-03,10:10:00,CHOP_TP,45056.0,45056.0,long,0,67.0,28,,False,CHOP,2025-07-03
2025-07-03,10:17:00,TREND_LONG,45077.0,45077.0,long,2,0.0,0,,False,TREND,2025-07-03
2025-07-03,10:30:00,SESSION_EXIT,45075.0,45075.0,long,0,-4.0,13,,False,TREND,2025-07-03
2025-07-04,09:43:00,TREND_LONG,44889.0,44889.0,long,2,0.0,0,,False,TREND,2025-07-04
2025-07-04,10:30:00,SESSION_EXIT,44914.0,44914.0,long,0,50.0,47,,False,TREND,2025-07-04
2025-07-07,09:45:00,CHOP_SELL,45021.0,45021.0,short,2,0.0,0,,False,CHOP,2025-07-07
2025-07-07,10:02:00,PARTIAL_TP,44969.0,44969.0,short,1,52.0,17,,False,TREND,2025-07-07
2025-07-07,10:49:00,SESSION_EXIT,44885.0,44885.0,short,0,136.0,64,,False,CHOP,2025-07-07
2025-07-08,09:45:00,TREND_LONG,44676.0,44676.0,long,2,0.0,0,,False,TREND,2025-07-08
2025-07-08,09:59:00,EXIT_FLAT,44612.0,44612.0,long,0,-128.0,14,,False,TREND,2025-07-08
2025-07-08,10:05:00,TREND_SHORT,44553.0,44553.0,short,2,0.0,0,,False,TREND,2025-07-08
2025-07-08,10:30:00,SESSION_EXIT,44569.0,44569.0,short,0,-32.0,25,,False,TREND,2025-07-08
2025-07-09,09:49:00,TREND_LONG,44826.0,44826.0,long,2,0.0,0,,False,TREND,2025-07-09
2025-07-09,09:55:00,EXIT_FLAT,44757.0,44757.0,long,0,-138.0,6,,False,TREND,2025-07-09
2025-07-09,10:27:00,TREND_SHORT,44673.0,44673.0,short,2,0.0,0,,False,TREND,2025-07-09
2025-07-09,10:30:00,PARTIAL_TP,44612.0,44612.0,short,1,61.0,3,,False,TREND,2025-07-09
2025-07-09,12:35:00,SESSION_EXIT,44555.0,44555.0,short,0,118.0,128,,False,CHOP,2025-07-09
2025-07-10,09:47:00,TREND_LONG,44712.0,44712.0,long,2,0.0,0,,False,TREND,2025-07-10
2025-07-10,09:56:00,PARTIAL_TP,44763.0,44763.0,long,1,51.0,9,,False,TREND,2025-07-10
2025-07-10,10:32:00,SESSION_EXIT,44840.0,44840.0,long,0,128.0,45,,False,CHOP,2025-07-10
2025-07-11,09:45:00,TREND_SHORT,44544.0,44544.0,short,2,0.0,0,,False,TREND,2025-07-11
2025-07-11,09:55:00,EXIT_FLAT,44623.0,44623.0,short,0,-158.0,10,,False,TREND,2025-07-11
2025-07-11,10:22:00,TREND_LONG,44670.0,44670.0,long,2,0.0,0,,False,TREND,2025-07-11
2025-07-11,10:30:00,SESSION_EXIT,44656.0,44656.0,long,0,-28.0,8,,False,TREND,2025-07-11
2025-07-14,09:45:00,TREND_LONG,44625.0,44625.0,long,2,0.0,0,,False,TREND,2025-07-14
2025-07-14,10:00:00,EXIT_FLAT,44555.0,44555.0,long,0,-140.0,15,,False,TREND,2025-07-14
2025-07-14,13:14:00,CHOP_SELL,44652.0,44652.0,short,2,0.0,0,,False,CHOP,2025-07-14
2025-07-14,13:15:00,SESSION_EXIT,44648.0,44648.0,short,0,8.0,1,,False,TREND,2025-07-14
2025-07-15,10:04:00,TREND_SHORT,44517.0,44517.0,short,2,0.0,0,,False,TREND,2025-07-15
2025-07-15,10:30:00,SESSION_EXIT,44471.0,44471.0,short,0,92.0,26,,False,TREND,2025-07-15
2025-07-16,09:47:00,TREND_SHORT,44300.0,44300.0,short,2,0.0,0,,False,TREND,2025-07-16
2025-07-16,10:30:00,SESSION_EXIT,44303.0,44303.0,short,0,-6.0,43,,False,TREND,2025-07-16
2025-07-17,09:49:00,TREND_LONG,44694.0,44694.0,long,2,0.0,0,,False,TREND,2025-07-17
2025-07-17,09:55:00,EXIT_FLAT,44619.0,44619.0,long,0,-150.0,6,,False,TREND,2025-07-17
2025-07-17,10:37:00,CHOP_BUY,44483.0,44483.0,long,2,0.0,0,,False,CHOP,2025-07-17
2025-07-17,10:38:00,SESSION_EXIT,44474.0,44474.0,long,0,-18.0,1,,False,TREND,2025-07-17
2025-07-18,09:44:00,TREND_SHORT,44621.0,44621.0,short,2,0.0,0,,False,TREND,2025-07-18
2025-07-18,10:05:00,PARTIAL_TP,44555.0,44555.0,short,1,66.0,21,,False,TREND,2025-07-18
2025-07-18,11:17:00,SESSION_EXIT,44553.0,44553.0,short,0,68.0,93,,False,CHOP,2025-07-18
2025-07-21,09:43:00,TREND_SHORT,44578.0,44578.0,short,2,0.0,0,,False,TREND,2025-07-21
2025-07-21,09:54:00,EXIT_FLAT,44647.0,44647.0,short,0,-138.0,11,,False,TREND,2025-07-21
2025-07-21,09:56:00,TREND_LONG,44687.0,44687.0,long,2,0.0,0,,False,TREND,2025-07-21
2025-07-21,10:30:00,SESSION_EXIT,44713.0,44713.0,long,0,52.0,34,,False,TREND,2025-07-21
2025-07-22,11:38:00,CHOP_SELL,44553.0,44553.0,short,2,0.0,0,,False,CHOP,2025-07-22
2025-07-22,11:39:00,SESSION_EXIT,44534.0,44534.0,short,0,38.0,1,,False,TREND,2025-07-22
2025-07-23,09:42:00,TREND_SHORT,44902.0,44902.0,short,2,0.0,0,,False,TREND,2025-07-23
2025-07-23,09:51:00,PARTIAL_TP,44851.0,44851.0,short,1,51.0,9,,False,TREND,2025-07-23
2025-07-23,10:30:00,SESSION_EXIT,44929.0,44929.0,short,0,-27.0,48,,False,TREND,2025-07-23
2025-07-24,09:47:00,TREND_LONG,44939.0,44939.0,long,2,0.0,0,,False,TREND,2025-07-24
