date,outcome,entry_time,exit_time,entry_type,exit_type,direction,entry_price,exit_price,realized_pl,bars_held,bars_since_open,slope_purple,slope_blue,line_spacing,support_resistance_dist,new_highs_10bar,new_lows_10bar,atr_14,avg_bar_size,velocity_5bar,mfe,mae,confidence_at_entry,entry_hour
2025-04-11,TRUE_TREND,12:31:00,12:33:00,TREND_LONG,PARTIAL_TP,long,40072.0,40132.0,60.0,2,181,5.6788441695190315,-0.9329644097222223,171.94859385032032,619.8583929386587,2,4,46.785714285714285,45.53333333333333,174.0,60.0,0.0,0.0,12
2025-04-11,FALSE_TREND,13:06:00,13:08:00,TREND_LONG,EARLY_HARD_STOP,long,40317.0,40219.0,-196.0,2,216,1.0009278796968006,16.9996337890625,107.0003662109375,877.8174322378982,3,2,50.57142857142857,51.666666666666664,105.0,0.0,-98.0,0.0,13
2025-04-11,TRUE_TREND,13:39:00,13:40:00,TREND_LONG,PARTIAL_TP,long,40337.0,40401.0,64.0,1,249,-0.5006315811820652,-3.250427348673844,233.7720144108025,895.7788120589175,5,2,59.285714285714285,58.333333333333336,203.0,64.0,0.0,0.0,13
2025-04-14,FALSE_TREND,10:52:00,10:55:00,TREND_LONG,EARLY_HARD_STOP,long,40982.0,40932.0,-100.0,3,82,5.261436544438844,5.0001953125,46.569595829132595,328.95699295362283,7,3,42.57142857142857,40.86666666666667,74.0,0.0,-50.0,0.0,10
2025-04-14,FALSE_TREND,11:28:00,11:32:00,TREND_SHORT,EARLY_HARD_STOP,short,40654.0,40710.0,-112.0,4,118,-21.0001220703125,-4.200640251320912,93.80588433219964,341.9775039894448,3,4,37.714285714285715,37.8,-116.0,6.0,-56.0,0.0,11
2025-04-14,TRUE_TREND,11:39:00,11:45:00,TREND_SHORT,PARTIAL_TP,short,40606.0,40552.0,54.0,6,129,-20.166802978515626,0.7497233072916669,56.666394042964384,396.97022582271165,4,2,41.785714285714285,40.46666666666667,-132.0,54.0,-30.0,0.0,11
2025-04-15,FALSE_TREND,09:51:00,09:57:00,TREND_LONG,EXIT_FLAT,long,40946.0,40886.0,-120.0,6,21,0.0003743489583333706,9.249302455357142,21.753487723217404,278.99128652315994,2,1,36.285714285714285,40.266666666666666,57.0,2.0,-60.0,0.0,9
2025-04-15,FALSE_TREND,10:11:00,10:14:00,TREND_LONG,EARLY_HARD_STOP,long,40982.0,40894.0,-176.0,3,41,3.000241234188988,-0.312195395569419,80.43342564870545,316.98103534866095,5,0,38.785714285714285,39.733333333333334,51.0,11.0,-88.0,0.0,10
2025-04-15,FALSE_TREND,13:22:00,13:40:00,TREND_SHORT,EXIT_FLAT,short,40674.0,40734.0,-120.0,18,232,-2.2156526278551394,-0.06225420989237086,75.33427495289652,341.90261414301494,1,3,28.285714285714285,28.266666666666666,-12.0,42.0,-60.0,0.0,13
2025-04-15,FALSE_TREND,13:53:00,13:58:00,TREND_SHORT,EARLY_HARD_STOP,short,40614.0,40677.0,-126.0,5,263,-2.047007803481431,-5.0000726609002974,26.863313293637475,397.8867248010647,1,5,28.928571428571427,28.133333333333333,-96.0,0.0,-63.0,0.0,13
2025-04-15,FALSE_TREND,14:07:00,14:15:00,TREND_LONG,EXIT_FLAT,long,40656.0,40571.0,-170.0,8,277,-9.199595811631943,0.454128452114292,30.60282931857364,403.8795490218763,2,2,33.357142857142854,34.666666666666664,6.0,0.0,-85.0,0.0,14
2025-04-15,FALSE_TREND,15:47:00,15:50:00,TREND_SHORT,EARLY_HARD_STOP,short,40580.0,40622.0,-84.0,3,377,-0.545308092832816,-1.3890816700746798,72.73620633719838,456.82829332123947,0,5,26.5,26.133333333333333,-38.0,6.0,-42.0,0.0,15
2025-04-16,FALSE_TREND,09:54:00,10:22:00,TREND_SHORT,EXIT_FLAT,short,40268.0,40339.0,-142.0,28,24,-18.33240966796875,5.999755859375,14.33795166015625,233.98215890768188,1,7,47.357142857142854,48.266666666666666,-64.0,38.0,-71.0,0.0,9
2025-04-16,TRUE_TREND,13:31:00,13:40:00,TREND_SHORT,PARTIAL_TP,short,40139.0,40026.0,113.0,9,241,2.5995626167629076,-1.40490095473512,39.531411995172675,510.8677661354959,1,5,41.357142857142854,39.6,-159.0,113.0,-33.0,0.0,13
2025-04-16,TRUE_TREND,14:53:00,15:04:00,TREND_SHORT,PARTIAL_TP,short,39813.0,39738.0,75.0,11,323,-6.817937155330883,8.0,15.095068359376455,814.7817091537217,2,3,30.142857142857142,29.333333333333332,-45.0,75.0,-30.0,0.0,14
2025-04-16,FALSE_TREND,15:22:00,15:40:00,TREND_SHORT,EXIT_FLAT,short,39636.0,39698.0,-124.0,18,352,-5.321173857029598,0.1242214626736112,64.9706535742589,995.751274318136,1,5,36.285714285714285,34.53333333333333,-46.0,43.0,-62.0,0.0,15
2025-04-17,FALSE_TREND,09:55:00,09:57:00,TREND_LONG,EARLY_HARD_STOP,long,39423.0,39370.0,-106.0,2,25,7.000769042968749,9.700285412016369,51.899143763948814,149.99575929880666,4,2,49.642857142857146,48.6,38.0,0.0,-53.0,0.0,9
2025-04-17,FALSE_TREND,10:00:00,10:07:00,TREND_LONG,EXIT_FLAT,long,39441.0,39368.0,-146.0,7,30,-2.2492919921875,21.000732421875,40.999267578125,167.99310873837385,4,1,50.57142857142857,51.06666666666667,18.0,30.0,-73.0,0.0,10
2025-04-17,TRUE_TREND,10:18:00,10:29:00,TREND_SHORT,PARTIAL_TP,short,39285.0,39229.0,56.0,11,48,-16.334663318452378,-3.4213353207236836,28.66932663690386,195.99310873837385,2,4,48.214285714285715,48.666666666666664,-71.0,56.0,-10.0,0.0,10
2025-04-17,FALSE_TREND,12:19:00,12:45:00,TREND_LONG,EXIT_FLAT,long,39494.0,39422.0,-144.0,26,169,0.7140211640125165,0.0003539338568408269,124.57909332840063,378.9469903020072,3,3,61.714285714285715,68.0,99.0,43.0,-72.0,0.0,12
2025-04-17,FALSE_TREND,12:53:00,13:12:00,TREND_LONG,EXIT_FLAT,long,39557.0,39488.0,-138.0,19,203,-0.055999862938596406,-2.499895207331731,158.00715919154754,437.928966988693,4,1,38.214285714285715,38.266666666666666,112.0,44.0,-69.0,0.0,12
2025-04-17,FALSE_TREND,14:05:00,14:49:00,TREND_LONG,EXIT_FLAT,long,39595.0,39512.0,-166.0,44,275,4.370660802661214,0.4618123781233475,68.33576005259965,480.8907999670337,2,4,30.214285714285715,30.133333333333333,63.0,17.0,-83.0,0.0,14
2025-04-21,TRUE_TREND,09:57:00,10:00:00,TREND_SHORT,PARTIAL_TP,short,38744.0,38670.0,74.0,3,27,-14.62890625,0.5000000000000001,23.40234375,310.9711380110675,1,5,32.357142857142854,33.13333333333333,-34.0,74.0,0.0,0.0,9
2025-04-21,FALSE_TREND,10:32:00,10:37:00,TREND_SHORT,EARLY_HARD_STOP,short,38532.0,38575.0,-86.0,5,62,-0.8999822443181816,1.9765965317234848,46.083195726794656,523.9337242818947,3,2,28.571428571428573,28.6,-42.0,6.0,-43.0,0.0,10
2025-04-21,TRUE_TREND,10:47:00,10:56:00,TREND_SHORT,PARTIAL_TP,short,38516.0,38465.0,51.0,9,77,1.904319132834758,1.5,87.41361734330712,544.9176897241341,4,2,33.142857142857146,31.6,-81.0,51.0,0.0,0.0,10
2025-04-22,TRUE_TREND,10:06:00,10:21:00,TREND_LONG,PARTIAL_TP,long,38971.0,39023.0,52.0,15,36,-0.31575289848155536,5.7301780278464856,60.7135909975259,286.971795759222,7,0,28.785714285714285,28.8,49.0,52.0,-22.0,0.0,10
2025-04-22,TRUE_TREND,11:58:00,11:59:00,TREND_LONG,PARTIAL_TP,long,39182.0,39257.0,75.0,1,148,0.25017199862401085,0.8392689782205869,55.608247437441605,551.8840490864313,5,0,26.428571428571427,25.6,49.0,75.0,0.0,0.0,11
2025-04-23,FALSE_TREND,11:28:00,11:29:00,TREND_SHORT,EARLY_HARD_STOP,short,40008.0,40055.0,-94.0,1,118,-7.833072391633065,0.9979003906249986,179.33855216734082,558.9188794535366,0,5,56.785714285714285,54.333333333333336,-107.0,0.0,-47.0,0.0,11
2025-04-23,FALSE_TREND,11:32:00,11:34:00,TREND_SHORT,EARLY_HARD_STOP,short,39964.0,40050.0,-172.0,2,122,-11.00042724609375,14.498535156249996,67.99957275390625,599.9151921489465,0,4,62.785714285714285,60.53333333333333,-78.0,0.0,-86.0,0.0,11
2025-04-23,TRUE_TREND,11:47:00,11:49:00,TREND_SHORT,PARTIAL_TP,short,39932.0,39875.0,57.0,2,137,2.1998099532781863,-4.4011962890625,123.39866967294802,636.901364872625,3,5,44.357142857142854,44.4,-98.0,57.0,0.0,0.0,11
2025-04-23,FALSE_TREND,15:25:00,15:26:00,TREND_SHORT,EARLY_HARD_STOP,short,39671.0,39711.0,-80.0,1,355,-6.090791186951755,-4.0690104165956126e-05,33.72892338268139,896.7004073132921,0,5,33.785714285714285,34.93333333333333,-44.0,0.0,-40.0,0.0,15
2025-04-23,FALSE_TREND,15:36:00,15:49:00,TREND_SHORT,EXIT_FLAT,short,39678.0,39745.0,-134.0,13,366,1.227751232328869,-3.0010986328125,104.13875616164296,905.690267341568,3,2,42.42857142857143,43.06666666666667,-92.0,6.0,-67.0,0.0,15
2025-04-24,TRUE_TREND,09:51:00,09:58:00,TREND_LONG,PARTIAL_TP,long,39739.0,39793.0,54.0,7,21,-5.33310546875,10.665736607142858,39.345424107144936,198.98495848484163,5,0,41.92857142857143,41.266666666666666,21.0,54.0,0.0,0.0,9
2025-04-24,TRUE_TREND,12:14:00,12:17:00,TREND_LONG,PARTIAL_TP,long,40090.0,40143.0,53.0,3,164,3.4166595123626373,0.35713568641517357,78.28641681994486,556.8584328945144,3,3,24.0,22.266666666666666,72.0,53.0,0.0,0.0,12
2025-04-24,FALSE_TREND,14:40:00,15:01:00,TREND_LONG,EXIT_FLAT,long,40255.0,40191.0,-128.0,21,310,0.5163270954688692,6.28607177734375,12.28607177734375,720.7292528755279,6,0,17.785714285714285,16.4,24.0,25.0,-64.0,0.0,14
2025-04-24,FALSE_TREND,15:42:00,16:00:00,TREND_LONG,SESSION_EXIT,long,40287.0,40257.0,-60.0,18,372,1.6925188647873182,0.8757006454925721,69.48038192620879,756.6743956722057,6,2,24.214285714285715,24.066666666666666,40.0,36.0,-30.0,0.0,15
2025-04-25,TRUE_TREND,09:51:00,09:57:00,TREND_SHORT,PARTIAL_TP,short,40077.0,40020.0,57.0,6,21,-13.800852272727273,2.0,5.194886363635305,199.9940714690456,0,9,36.857142857142854,35.8,-35.0,57.0,0.0,0.0,9
2025-04-25,FALSE_TREND,13:17:00,13:43:00,TREND_LONG,EXIT_FLAT,long,40236.0,40168.0,-136.0,26,227,1.0894921846818424,9.99951171875,168.66820300945255,385.91798894500243,6,1,16.214285714285715,16.266666666666666,33.0,44.0,-68.0,0.0,13
2025-04-25,FALSE_TREND,15:05:00,15:13:00,TREND_LONG,EXIT_FLAT,long,40285.0,40225.0,-120.0,8,335,2.299977523561508,2.883576451178026,16.982456957637623,428.8646323320572,4,1,25.285714285714285,25.666666666666668,54.0,0.0,-60.0,0.0,15
2025-04-28,FALSE_TREND,10:00:00,10:04:00,TREND_SHORT,EARLY_HARD_STOP,short,40336.0,40410.0,-148.0,4,30,-14.123638078278185,-8.300998757102272,50.48365693933738,245.98959880921757,0,8,34.785714285714285,34.4,-72.0,7.0,-74.0,0.0,10
2025-04-28,FALSE_TREND,12:27:00,12:30:00,TREND_SHORT,EARLY_HARD_STOP,short,40092.0,40139.0,-94.0,3,177,-5.4999970407196965,0.30736754700377755,26.500020714964194,472.90465562199097,0,7,19.5,18.866666666666667,-30.0,0.0,-47.0,0.0,12
2025-04-28,TRUE_TREND,13:10:00,13:29:00,TREND_SHORT,CHOP_TP,short,40073.0,40034.0,78.0,19,220,-10.999700927734375,-0.0001939811116147221,10.001196289063955,508.8798082898429,2,4,23.428571428571427,23.266666666666666,-38.0,39.0,-26.0,0.0,13
2025-04-29,FALSE_TREND,09:50:00,09:59:00,TREND_LONG,EXIT_FLAT,long,40557.0,40494.0,-126.0,9,20,-1.9997558593750002,5.438019353693183,32.933864524144155,219.9910741472122,3,2,35.57142857142857,35.86666666666667,67.0,0.0,-63.0,0.0,9
2025-04-29,FALSE_TREND,10:06:00,10:10:00,TREND_LONG,EARLY_HARD_STOP,long,40601.0,40544.0,-114.0,4,36,-1.2670993580537684,-0.618785890758547,147.71920571535884,242.98393340512848,3,2,37.214285714285715,36.733333333333334,110.0,0.0,-57.0,0.0,10
2025-04-29,FALSE_TREND,10:27:00,10:32:00,TREND_SHORT,EARLY_HARD_STOP,short,40368.0,40417.0,-98.0,5,57,-9.000238433441558,-1.6304341077563007,13.002114857765264,246.99062779472297,0,7,30.785714285714285,30.733333333333334,-74.0,0.0,-49.0,0.0,10
2025-04-29,FALSE_TREND,10:55:00,11:18:00,TREND_LONG,EXIT_FLAT,long,40631.0,40559.0,-144.0,23,85,-0.4464892664699689,8.17368648170406,37.484151475699036,277.98794997903315,5,0,26.357142857142858,25.6,72.0,21.0,-72.0,0.0,10
2025-04-29,TRUE_TREND,13:40:00,13:48:00,TREND_LONG,PARTIAL_TP,long,40665.0,40735.0,70.0,8,250,2.3848143189817996,6.249838402157738,16.499030412946013,318.9143113194514,4,2,17.214285714285715,17.6,38.0,70.0,0.0,0.0,13
2025-04-30,TRUE_TREND,09:53:00,09:56:00,TREND_SHORT,PARTIAL_TP,short,39955.0,39898.0,57.0,3,23,-13.713082107843139,1.500830078125,47.17116268382233,423.9752344035587,3,2,43.214285714285715,42.86666666666667,-100.0,57.0,0.0,0.0,9
2025-04-30,TRUE_TREND,11:12:00,11:44:00,TREND_LONG,PARTIAL_TP,long,40375.0,40435.0,60.0,32,102,4.933814750339674,8.46593089384191,82.05778280350205,517.9224732372604,4,2,30.857142857142858,30.466666666666665,51.0,60.0,-20.0,0.0,11
2025-04-30,TRUE_TREND,13:31:00,13:36:00,TREND_LONG,PARTIAL_TP,long,40490.0,40544.0,54.0,5,241,0.511529760908593,-0.3512031525942148,163.32587702762248,631.7728036626577,7,1,20.357142857142858,20.866666666666667,27.0,54.0,0.0,0.0,13
2025-04-30,TRUE_TREND,15:50:00,15:51:00,TREND_LONG,PARTIAL_TP,long,40743.0,40797.0,54.0,1,380,3.6851802060786434,0.16644064602616432,57.68230494196905,884.623133907553,10,0,37.142857142857146,36.266666666666666,176.0,54.0,0.0,0.0,15
2025-05-01,FALSE_TREND,09:51:00,09:56:00,TREND_LONG,EARLY_HARD_STOP,long,41053.0,41008.0,-90.0,5,21,1.1000799005681814,6.692248774509805,30.23177083333576,178.99125339206512,5,1,33.285714285714285,34.333333333333336,72.0,8.0,-45.0,0.0,9
2025-05-01,TRUE_TREND,10:06:00,10:10:00,TREND_SHORT,PARTIAL_TP,short,41042.0,40984.0,58.0,4,36,2.8012032645089278,20.998674665178573,5.006626674105064,197.98353584249708,3,3,46.642857142857146,43.2,65.0,58.0,0.0,0.0,10
2025-05-01,TRUE_TREND,10:55:00,11:16:00,TREND_LONG,PARTIAL_TP,long,41137.0,41199.0,62.0,21,85,-0.4999755859375,1.7140395220588236,36.861328125,267.95832499081007,3,0,21.428571428571427,20.533333333333335,37.0,62.0,-8.0,0.0,10
2025-05-01,FALSE_TREND,11:26:00,11:31:00,TREND_LONG,EARLY_HARD_STOP,long,41217.0,41162.0,-110.0,5,116,-1.6664876302083333,2.461315426664087,22.23500689338107,337.9423753193623,2,1,18.214285714285715,17.8,33.0,0.0,-55.0,0.0,11
2025-05-01,FALSE_TREND,15:58:00,16:00:00,TREND_SHORT,SESSION_EXIT,short,40875.0,40929.0,-108.0,2,388,0.23069346786287093,-0.016432163074610855,217.12017062006635,355.8605688453972,2,6,41.357142857142854,40.6,-147.0,8.0,-54.0,0.0,15
2025-05-02,FALSE_TREND,09:51:00,09:55:00,TREND_SHORT,EARLY_HARD_STOP,short,41182.0,41224.0,-84.0,4,21,-5.3342261904761905,5.99951171875,75.99464285714203,205.99408028867765,1,4,39.07142857142857,39.6,-108.0,11.0,-42.0,0.0,9
2025-05-02,TRUE_TREND,12:01:00,12:11:00,TREND_LONG,PARTIAL_TP,long,41417.0,41484.0,67.0,10,151,-0.1098231938763323,-1.3856016148041255,238.19465471451258,325.949090204791,5,1,25.357142857142858,24.466666666666665,57.0,67.0,0.0,0.0,12
2025-05-05,TRUE_TREND,09:57:00,10:01:00,TREND_LONG,PARTIAL_TP,long,41280.0,41355.0,75.0,4,27,-0.3329554966517857,16.299462890625,30.10161132812209,131.9887256932925,4,2,28.642857142857142,27.666666666666668,78.0,75.0,-6.0,0.0,9
2025-05-05,FALSE_TREND,11:00:00,11:37:00,TREND_LONG,EXIT_FLAT,long,41470.0,41404.0,-132.0,37,90,-2.0,2.5623684512867646,77.94078871783131,323.96140722002747,4,0,17.071428571428573,17.333333333333332,19.0,14.0,-66.0,0.0,11
2025-05-05,TRUE_TREND,11:53:00,12:01:00,TREND_LONG,CHOP_TP,long,41491.0,41513.0,44.0,8,143,0.000281626213732853,4.625648082386364,29.123055752846994,343.9384249235154,6,0,19.571428571428573,18.4,38.0,22.0,-22.0,0.0,11
2025-05-05,FALSE_TREND,12:06:00,13:15:00,TREND_LONG,EXIT_FLAT,long,41535.0,41474.0,-122.0,69,156,-1.4998779296875,3.3751703411599863,36.99863727072079,390.93278777015803,4,2,16.571428571428573,16.2,22.0,0.0,-61.0,0.0,12
2025-05-05,FALSE_TREND,13:50:00,15:00:00,TREND_LONG,EXIT_FLAT,long,41538.0,41453.0,-170.0,70,260,2.666903545673077,2.401226037289916,13.024520745799236,397.88769054332806,5,2,11.142857142857142,10.933333333333334,20.0,12.0,-85.0,0.0,13
2025-05-06,TRUE_TREND,10:12:00,10:19:00,TREND_LONG,PARTIAL_TP,long,41056.0,41112.0,56.0,7,42,6.44530855066636,6.000894470926209,35.6754291877005,224.98864285168384,5,1,25.857142857142858,25.866666666666667,102.0,56.0,-7.0,0.0,10
2025-05-07,FALSE_TREND,10:54:00,11:08:00,TREND_SHORT,EXIT_FLAT,short,41043.0,41110.0,-134.0,14,84,-0.13333801560021152,-0.6943547354440632,57.86574863146234,146.96548523798992,1,8,20.928571428571427,20.066666666666666,-78.0,6.0,-67.0,0.0,10
2025-05-07,FALSE_TREND,11:41:00,11:48:00,TREND_LONG,EXIT_FLAT,long,41176.0,41104.0,-144.0,7,131,1.4669367960720783,8.333349609375,39.803003975546744,155.97731883053348,4,4,21.357142857142858,20.4,54.0,1.0,-72.0,0.0,11
2025-05-07,TRUE_TREND,12:01:00,12:51:00,TREND_LONG,CHOP_TP,long,41194.0,41225.0,62.0,50,151,-0.06211119744635783,-0.9764336688701922,106.74077035757364,168.96745743453357,8,0,19.214285714285715,19.866666666666667,17.0,36.0,-54.0,0.0,12
2025-05-07,TRUE_TREND,12:52:00,12:56:00,TREND_LONG,PARTIAL_TP,long,41246.0,41301.0,55.0,4,202,-2.333074951171875,1.1024933282691813,76.64541364730394,223.94231101938203,3,1,16.857142857142858,16.466666666666665,23.0,55.0,0.0,0.0,12
2025-05-07,TRUE_TREND,14:06:00,14:08:00,TREND_SHORT,PARTIAL_TP,short,41012.0,40943.0,69.0,2,276,-17.001287841796874,-23.001139322916664,2.00128784179833,342.9738673212705,2,2,49.642857142857146,47.4,-163.0,69.0,0.0,0.0,14
2025-05-07,FALSE_TREND,15:43:00,15:44:00,TREND_LONG,EARLY_HARD_STOP,long,41313.0,41252.0,-122.0,1,373,1.3465940830368717,-4.999659523003341,271.7454341454213,465.9531585136574,6,2,54.785714285714285,52.4,236.0,0.0,-61.0,0.0,15
2025-05-08,FALSE_TREND,10:11:00,10:21:00,TREND_SHORT,EXIT_FLAT,short,41289.0,41377.0,-176.0,10,41,-1.3228889908063426,2.0,97.09399908274645,188.9737679070895,1,6,27.285714285714285,26.533333333333335,-104.0,17.0,-88.0,0.0,10
2025-05-08,FALSE_TREND,10:33:00,10:36:00,TREND_LONG,EARLY_HARD_STOP,long,41479.0,41417.0,-124.0,3,63,6.400426136363636,9.692031893887362,31.688446514424868,225.98622817870637,8,0,26.428571428571427,26.666666666666668,58.0,0.0,-62.0,0.0,10
2025-05-08,TRUE_TREND,11:23:00,11:25:00,TREND_LONG,PARTIAL_TP,long,41542.0,41594.0,52.0,2,113,-8.0,10.11406703105922,50.94679344093311,308.98163764489436,8,0,28.928571428571427,28.0,91.0,52.0,0.0,0.0,11
2025-05-08,TRUE_TREND,12:43:00,13:00:00,TREND_LONG,CHOP_TP,long,41837.0,41848.0,22.0,17,193,-0.4998511010473901,1.323354416036713,47.47898803023418,597.9291735690058,4,1,16.571428571428573,16.066666666666666,33.0,30.0,-10.0,0.0,12
2025-05-09,FALSE_TREND,09:52:00,09:54:00,TREND_SHORT,EARLY_HARD_STOP,short,41470.0,41517.0,-94.0,2,22,-7.15318590101305,0.0,20.855397385814285,127.99442035421089,0,4,26.285714285714285,27.4,-41.0,0.0,-47.0,0.0,9
2025-05-09,TRUE_TREND,10:20:00,10:26:00,TREND_SHORT,PARTIAL_TP,short,41460.0,41403.0,57.0,6,50,-0.6448938637489703,-4.500348772321429,70.9144577225452,149.9832610626254,0,6,25.285714285714285,24.933333333333334,-51.0,57.0,-17.0,0.0,10
2025-05-09,FALSE_TREND,12:11:00,12:14:00,TREND_SHORT,EARLY_HARD_STOP,short,41305.0,41348.0,-86.0,3,161,1.3997729897710551,-3.3756539825663476,86.19591381587816,305.9390222944712,0,6,23.285714285714285,22.333333333333332,-56.0,0.0,-43.0,0.0,12
2025-05-09,FALSE_TREND,12:48:00,13:10:00,TREND_SHORT,EXIT_FLAT,short,41233.0,41303.0,-140.0,22,198,-1.737133658506016,6.999755859375001,70.62866341493645,362.92427601614327,0,6,19.857142857142858,19.2,-44.0,0.0,-70.0,0.0,12
2025-05-12,TRUE_TREND,10:26:00,10:30:00,TREND_SHORT,PARTIAL_TP,short,42284.0,42228.0,56.0,4,56,-1.499810131750871,0.3828591776253771,102.00607578397467,166.97702652410226,0,6,28.5,27.666666666666668,-28.0,56.0,-5.0,0.0,10
2025-05-12,FALSE_TREND,12:00:00,12:05:00,TREND_SHORT,EARLY_HARD_STOP,short,42183.0,42228.0,-90.0,5,150,-8.66650390625,-1.143022119541696,47.04878496575111,258.93846389156533,0,5,18.428571428571427,17.933333333333334,-41.0,0.0,-45.0,0.0,12
2025-05-12,FALSE_TREND,13:08:00,13:23:00,TREND_LONG,EXIT_FLAT,long,42448.0,42374.0,-148.0,15,218,2.5836936539225444,2.9088217708388004,117.53226677110797,281.97210362167243,9,0,17.0,15.8,59.0,2.0,-74.0,0.0,13
2025-05-13,TRUE_TREND,10:13:00,10:17:00,TREND_LONG,PARTIAL_TP,long,42394.0,42460.0,66.0,4,43,1.0662999770220587,1.4543137122844827,46.827853523544036,123.98818097959884,5,2,22.928571428571427,22.6,51.0,66.0,0.0,0.0,10
2025-05-13,FALSE_TREND,12:34:00,13:18:00,TREND_SHORT,EXIT_FLAT,short,42282.0,42345.0,-126.0,44,184,0.47810352837068215,-0.21980980427259536,142.29447955224168,200.95848188314994,2,1,15.785714285714286,16.0,-20.0,0.0,-63.0,0.0,12
2025-05-13,TRUE_TREND,15:53:00,15:56:00,TREND_SHORT,PARTIAL_TP,short,42298.0,42246.0,52.0,3,383,-0.253915928213261,-1.2304210546398044,74.20690670129261,206.89817457000754,0,8,19.357142857142858,18.133333333333333,-41.0,52.0,0.0,0.0,15
2025-05-14,TRUE_TREND,11:02:00,11:04:00,TREND_SHORT,PARTIAL_TP,short,42175.0,42123.0,52.0,2,92,0.9262987538648645,-0.10222217336663643,143.56229653554328,165.96844364780554,0,6,19.571428571428573,18.6,-59.0,52.0,0.0,0.0,11
2025-05-14,FALSE_TREND,13:16:00,14:06:00,TREND_SHORT,EXIT_FLAT,short,42086.0,42147.0,-122.0,50,226,0.043402405124617634,-0.3606024441979406,17.303816835876205,262.9224811110762,2,4,16.928571428571427,16.533333333333335,-53.0,48.0,-61.0,0.0,13
2025-05-15,FALSE_TREND,10:01:00,10:13:00,TREND_LONG,EXIT_FLAT,long,42050.0,41989.0,-122.0,12,31,-1.1336215905975875,6.332736351376488,59.408770522495615,141.98241911215155,8,1,27.785714285714285,28.066666666666666,74.0,3.0,-61.0,0.0,10
2025-05-15,TRUE_TREND,10:59:00,11:07:00,TREND_LONG,PARTIAL_TP,long,42063.0,42126.0,63.0,8,89,1.8669936236213234,0.48628109056122454,50.35669164540741,151.94952575224306,5,1,16.142857142857142,16.266666666666666,40.0,63.0,-4.0,0.0,10
2025-05-15,TRUE_TREND,11:44:00,13:02:00,TREND_LONG,PARTIAL_TP,long,42280.0,42331.0,51.0,78,134,-0.3808583066262881,7.500034877232143,26.499895368302532,378.92400512393215,7,1,17.071428571428573,16.866666666666667,60.0,51.0,-52.0,0.0,11
2025-05-16,FALSE_TREND,09:59:00,10:00:00,TREND_LONG,EARLY_HARD_STOP,long,42460.0,42417.0,-86.0,1,29,3.304555522531703,2.5093529607689766,8.378411509998841,128.9875816377753,7,0,19.714285714285715,19.533333333333335,65.0,0.0,-43.0,0.0,9
2025-05-16,FALSE_TREND,10:21:00,10:41:00,TREND_LONG,EXIT_FLAT,long,42465.0,42403.0,-124.0,20,51,0.00012513528138520004,9.399130394345237,12.605217633928987,135.97746302652376,5,1,21.428571428571427,21.866666666666667,30.0,17.0,-62.0,0.0,10
2025-05-16,TRUE_TREND,12:16:00,12:40:00,TREND_LONG,PARTIAL_TP,long,42526.0,42586.0,60.0,24,166,1.0,0.7236696917395251,88.4223883599625,196.92457029638172,6,0,12.428571428571429,11.8,39.0,60.0,-28.0,0.0,12
2025-05-16,TRUE_TREND,14:30:00,14:54:00,TREND_LONG,CHOP_TP,long,42708.0,42724.0,32.0,24,300,-1.3332275390625,1.5749764792728103,53.75352810907498,377.86293863593164,4,0,11.071428571428571,10.466666666666667,33.0,35.0,-21.0,0.0,14
2025-05-16,FALSE_TREND,15:05:00,16:00:00,TREND_LONG,SESSION_EXIT,long,42748.0,42713.0,-70.0,55,335,-0.23523789025787123,1.6368479943272722,35.18312104945653,419.84684084179753,3,4,11.857142857142858,11.8,31.0,11.0,-58.0,0.0,15
2025-05-19,TRUE_TREND,09:55:00,10:06:00,TREND_LONG,PARTIAL_TP,long,42681.0,42773.0,92.0,11,25,-0.49990234374999964,7.0000732421875,13.999926757816866,241.986893807858,5,0,25.071428571428573,25.266666666666666,29.0,92.0,-8.0,0.0,9
2025-05-19,TRUE_TREND,12:35:00,13:03:00,TREND_LONG,PARTIAL_TP,long,42839.0,42896.0,57.0,28,185,-0.5999720982142858,0.9767634740696137,138.88215860036144,403.90301365086634,4,0,14.142857142857142,13.933333333333334,23.0,57.0,-25.0,0.0,12
2025-05-20,TRUE_TREND,14:21:00,14:54:00,TREND_SHORT,CHOP_TP,short,42664.0,42631.0,66.0,33,291,0.09093547884246708,0.08528828143936744,104.91328469770087,246.89798548798717,1,6,17.928571428571427,17.0,-72.0,49.0,-39.0,0.0,14
2025-05-21,FALSE_TREND,09:54:00,09:58:00,TREND_LONG,EARLY_HARD_STOP,long,42472.0,42426.0,-92.0,4,24,-0.19034487241274348,0.42852072895437043,87.71550250509608,114.98339555196435,8,0,21.428571428571427,22.466666666666665,49.0,0.0,-46.0,0.0,9
2025-05-21,TRUE_TREND,13:15:00,13:17:00,TREND_SHORT,PARTIAL_TP,short,42277.0,42198.0,79.0,2,225,-13.665251232328869,-1.2287585107369947,98.0162660818969,250.8657801801528,1,7,26.857142857142858,25.8,-65.0,79.0,0.0,0.0,13
